State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,7000,8000,8000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,06/04/2025,14000,16000,16000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Cabbage,Cabbage,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,1300,1500,1500
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,06/04/2025,4000,4500,4500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,1800,2000,2000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2000,3000,3000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,06/04/2025,2500,3500,3500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,8000,9000,9000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,2200,2500,2500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,06/04/2025,8500,9000,9000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Capsicum,Capsicum,Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Grapes,Annabesahai,Local,06/04/2025,9000,10000,10000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Thondekai,Thondekai,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,1200,1500,1500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Water Melon","Water Melon",Local,06/04/2025,1200,1500,1500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Thondekai,Thondekai,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1200,1400,1400
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Capsicum,Capsicum,Local,06/04/2025,5000,5400,5400
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,06/04/2025,15000,18000,18000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,1600,2000,2000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Tapioca,Tapioca,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,1200,1400,1400
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,06/04/2025,6000,6500,6500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1000,1400,1400
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,2000,5000,5000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Cabbage,Cabbage,Local,06/04/2025,1800,2200,2200
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,6000,6500,6500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Garlic,Average,Local,06/04/2025,9000,12000,12000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,4000,4800,4800
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,3000,4000,4000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,2200,3800,3800
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Carrot,Pusakesar,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Garlic,Average,Local,06/04/2025,10000,13500,13500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,2400,3000,3000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,06/04/2025,1800,2200,2200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Lime,Lime,Local,06/04/2025,12000,14000,14000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,06/04/2025,4000,6000,6000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Tapioca,Tapioca,Local,06/04/2025,2400,3000,3000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Thondekai,Thondekai,Local,06/04/2025,2000,2800,2800
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,06/04/2025,6500,7000,7000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,06/04/2025,6500,7000,7000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,06/04/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Garlic,Average,Local,06/04/2025,11500,12500,12500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,8500,9000,9000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Green Peas","Green Peas",Local,06/04/2025,9000,10000,10000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,1000,1400,1400
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1200,1500,1500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,06/04/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,3600,4000,4000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,06/04/2025,2200,2600,2600
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,1600,2000,2000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,06/04/2025,3600,4000,4000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,2000,2400,2400
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1200,1400,1400
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,3000,3600,3600
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,3500,4200,4200
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,06/04/2025,1800,2200,2200
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,2200,2400,2400
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,Udumalpet,Amaranthus,Amaranthus,Local,06/04/2025,2600,3000,3000
"Tamil Nadu",Coimbatore,Udumalpet,"Amla(Nelli Kai)",Amla,Local,06/04/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,Udumalpet,Ashgourd,Gouard,Local,06/04/2025,1200,1800,1800
"Tamil Nadu",Coimbatore,Udumalpet,"Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,3200,3600,3600
"Tamil Nadu",Coimbatore,Udumalpet,"Bitter gourd","Bitter Gourd",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,Udumalpet,Coconut,Coconut,Local,06/04/2025,6000,6700,6700
"Tamil Nadu",Coimbatore,Udumalpet,Cowpea(Veg),"Cowpea (Veg)",Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Coimbatore,Udumalpet,Garlic,Average,Local,06/04/2025,12000,15000,15000
"Tamil Nadu",Coimbatore,Udumalpet,"Green Chilli","Green Chilly",Local,06/04/2025,2600,3200,3200
"Tamil Nadu",Coimbatore,Udumalpet,Pumpkin,Pumpkin,Local,06/04/2025,1000,1400,1400
"Tamil Nadu",Coimbatore,Udumalpet,Snakeguard,Snakeguard,Local,06/04/2025,1800,2200,2200
"Tamil Nadu",Coimbatore,Udumalpet,"Water Melon","Water Melon",Local,06/04/2025,1000,1500,1500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Apple,American,Local,06/04/2025,19000,22000,22000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,4500,7000,7000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,3200,3600,3600
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,06/04/2025,1400,2000,2000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Cabbage,Cabbage,Local,06/04/2025,1400,1800,1800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Capsicum,Capsicum,Local,06/04/2025,4600,5400,5400
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,06/04/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,1600,2000,2000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,4200,4800,4800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,06/04/2025,5000,5500,5500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,6500,7000,7000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Thondekai,Thondekai,Local,06/04/2025,2400,3000,3000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,6000,6000,6000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,6000,6000,6000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,1000,2000,2000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,06/04/2025,7000,7000,7000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,06/04/2025,6000,7000,7000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Lime,Lime,Local,06/04/2025,1500,1500,1500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3000,4000,4000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Tapioca,Tapioca,Local,06/04/2025,3000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,2000,2000,2000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,5000,5000,5000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,2000,2000,2000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,3000,5000,5000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2000,2000,2000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,6000,6000,6000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,06/04/2025,3500,3500,3500
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,06/04/2025,5000,5000,5000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,2400,2600,2600
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,2600,2800,2800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Capsicum,Capsicum,Local,06/04/2025,5800,6000,6000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Garlic,Average,Local,06/04/2025,13000,13400,13400
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,5400,5600,5600
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Green Peas","Green Peas",Local,06/04/2025,10500,11000,11000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,10500,11000,11000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,3600,3800,3800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,3200,3400,3400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,06/04/2025,7200,7600,7600
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,2700,3000,3000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,2400,2600,2600
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Cabbage,Cabbage,Local,06/04/2025,1600,1800,1800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,06/04/2025,3500,3800,3800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Green Peas","Green Peas",Local,06/04/2025,10000,11000,11000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,06/04/2025,5500,6000,6000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,06/04/2025,3500,3800,3800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Maize,"Deshi Red",Local,06/04/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,06/04/2025,13000,14000,14000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,2800,3000,3000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,3500,3800,3800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,3200,3400,3400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,06/04/2025,11800,12600,12600
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,06/04/2025,2600,2800,2800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,06/04/2025,12000,13000,13000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,1200,1500,1500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,06/04/2025,7200,7400,7400
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2000,2200,2200
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,06/04/2025,2800,3000,3000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,06/04/2025,4200,4400,4400
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,6600,7000,7000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,3800,4000,4000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,3400,3600,3600
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,2400,2600,2600
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,2700,3000,3000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,3600,4000,4000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,2300,2500,2500
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,3600,4000,4000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,1800,2000,2000
